"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","BR Audit URL","BR Audit Type","BR Audit Statement Date","BR Audit Period Start Date","BR Audit Period End Date","EV SSL Audit URL","EV SSL Audit Type","EV SSL Audit Statement Date","EV SSL Audit Period Start Date","EV SSL Audit Period End Date","EV Code Signing Audit URL","EV Code Signing Audit Type","EV Code Signing Audit Statement Date","EV Code Signing Audit Period Start Date","EV Code Signing Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Mozilla Status","Microsoft Status","Subordinate CA Owner"
"Government of South Africa, Post Office Trust Centre","001o000000rGWgxAAG","SAPO Class 2 Root CA","001o000000rGWl4AAG","Government of South Africa, Post Office Trust Centre","Root Certificate","","FD7CCA48B745213470F503EC6E969C447FC12D4DD5AA2A7CC6C3D5ABBD962B33","","false","KPMG","https://bugzilla.mozilla.org/attachment.cgi?id=8881289","WebTrust","2017.04.21","2016.08.01","2017.01.31","","","","","","","","","","","","","","","","false","https://www.trustcentre.co.za/docs/cps.pdf","https://www.trustcentre.co.za/docs/cps.pdf","2015.12.31","","","","false","Not Yet Included","Included",""
"Government of South Africa, Post Office Trust Centre","001o000000rGWXvAAO","SAPO Class 3 Root CA","001o000000rGWl4AAG","Government of South Africa, Post Office Trust Centre","Root Certificate","","1A2512CDA6744ABEA11432A2FDC9F8C088DB5A98C89E13352574CDE4D9E80CDD","","false","KPMG","https://bugzilla.mozilla.org/attachment.cgi?id=8881289","WebTrust","2017.04.21","2016.08.01","2017.01.31","","","","","","","","","","","","","","","","false","https://www.trustcentre.co.za/docs/cps.pdf","https://www.trustcentre.co.za/docs/cps.pdf","2015.12.31","","","","false","Not Yet Included","Included",""
"Government of South Africa, Post Office Trust Centre","001o000000rGWWnAAO","SAPO Class 4 Root CA","001o000000rGWl4AAG","Government of South Africa, Post Office Trust Centre","Root Certificate","","6ED99F7D1B562E464A032C861DBB4137805377FA7F5683F0D4DA992B41306A6C","","false","KPMG","https://bugzilla.mozilla.org/attachment.cgi?id=8881289","WebTrust","2017.04.21","2016.08.01","2017.01.31","","","","","","","","","","","","","","","","false","https://www.trustcentre.co.za/docs/cps.pdf","https://www.trustcentre.co.za/docs/cps.pdf","2015.12.31","","","","false","Not Yet Included","Included",""
"Government of Spain, Autoritat de Certificaci? de la Comunitat Valenciana (ACCV)","001o000000HshDmAAJ","ACCVRAIZ1","001o000000Hsfp7AAB","Government of Spain, Autoritat de Certificaci? de la Comunitat Valenciana (ACCV)","Root Certificate","","9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113","","false","Auren","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232656","WebTrust","2019.07.31","2018.05.01","2019.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=232657","WebTrust","2019.07.31","2018.05.01","2019.04.30","","","","","","","","","","","false","https://www.accv.es/fileadmin/Archivos/Politicas_pdf/ACCV-CP-3V4.0.2-EN-2019.pdf","https://www.accv.es/fileadmin/Archivos/Practicas_de_certificacion/ACCV-CPS-V4.0.5-EN-2019.pdf","2019.07.29","https://activo.accv.es/test/hola.html","https://caducado.accv.es:444/test/hola.html","https://revocado.accv.es:442/test/hola.html","false","Included","Included",""
"Government of Spain, Direcci?n General de la Polic?a ? Ministerio del Interior ? Espa?a.","001o000000rGWewAAG","AC RAIZ DNIE","001o000000rGWjmAAG","Government of Spain, Direcci?n General de la Polic?a ? Ministerio del Interior ? Espa?a.","Root Certificate","","739710C5245E33EC8A243A1B20048FC9D5F4528599213845C164D004B8B667F9","","false","","https://sede.minetur.gob.es/prestadores/tsl/tsl.pdf","Equivalent ETSI 102 042","2014.12.11","2014.12.11","2014.12.11","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","Included",""
"Government of Spain, F?brica Nacional de Moneda y Timbre (FNMT)","001o000000rGWYLAA4","Fabrica Nacional de Moneda y Timbre","001o000000HsryrAAB","Government of Spain, F?brica Nacional de Moneda y Timbre (FNMT)","Root Certificate","","62B9267266212832A8E22DAB933D91C7011274ACF71703F9CC97833751A6E94F","","false","","","WebTrust","2016.05.18","2016.05.18","2016.05.18","","WebTrust","2016.05.18","2016.05.18","2016.05.18","","","","","","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Government of Spain, F?brica Nacional de Moneda y Timbre (FNMT)","001o000000rGWfBAAW","FNMT-RCM - SHA1","001o000000HsryrAAB","Government of Spain, F?brica Nacional de Moneda y Timbre (FNMT)","Root Certificate","","4D9EBB28825C9643AB15D54E5F9614F13CB3E95DE3CF4EAC971301F320F9226E","","false","PwC - PricewaterhouseCoopers International Limited","https://bugzilla.mozilla.org/attachment.cgi?id=8766584","WebTrust","2016.05.18","2016.05.18","2016.05.18","https://bugzilla.mozilla.org/attachment.cgi?id=8766583","WebTrust","2016.05.18","2016.05.18","2016.05.18","","","","","","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Government of Spain, F?brica Nacional de Moneda y Timbre (FNMT)","001o0000010cvfIAAQ","FNMT-RCM - SHA256","001o000000HsryrAAB","Government of Spain, F?brica Nacional de Moneda y Timbre (FNMT)","Root Certificate","","EBC5570C29018C4D67B1AA127BAF12F703B4611EBC17B7DAB5573894179B93FA","","false","AENOR INTERNACIONAL, S.A. (Unipersonal)","https://bugzilla.mozilla.org/attachment.cgi?id=9057798","ETSI EN 319 411","2019.04.09","2018.01.13","2019.01.12","https://bugzilla.mozilla.org/attachment.cgi?id=9057798","ETSI EN 319 411","2019.04.09","2018.01.13","2019.01.12","","","","","","","","","","","false","https://www.sede.fnmt.gob.es/documents/10445900/10536309/dgpc_english.pdf","https://www.sede.fnmt.gob.es/documents/10445900/10536309/dpc_ss_english.pdf","2019.03.05","https://www.sede.fnmt.gob.es","https://testexpired.cert.fnmt.es","https://testrevoked.cert.fnmt.es","false","Included","Included",""
"Government of Spain, Ministerio de Trabajo e Inmigraci?n (MTIN)","001o000000rGWaVAAW","AC1 RAIZ MTIN","001o000000rGWiZAAW","Government of Spain, Ministerio de Trabajo e Inmigraci?n (MTIN)","Root Certificate","","5B1D9D24DE0AFEA8B35BA04A1C3E25D0812CDF7C4625DE0A89AF9FE4BBD1BB15","","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","Included",""
"Government of Sweden (F?rs?kringskassan)","001o000000rGWTkAAO","Swedish Government Root Authority v3","001o000000rGc42AAC","Government of Sweden (F?rs?kringskassan)","Root Certificate","","8F9ADB6D895DAB5ADF5C3D3FAB83927BE0FB64EF82485C62280D584E8BD55D22","","false","Deloitte","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223516","WebTrust","2018.10.24","2017.05.01","2018.04.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=223517","WebTrust","2018.10.24","2017.05.01","2018.04.30","","","","","","","","","","","false","http://www.myndighetsca.se/cps/SwedishGovernmentRootAuthority_CP_Ver0130.pdf","http://www.myndighetsca.se/cps/SwedishGovernmentRootAuthority_CPS_Ver0140.pdf","2018.09.28","https://mcacert.myndighetsca.se/","https://mcacertexpired.myndighetsca.se/","https://mcacertrevoked.myndighetsca.se/","false","Not Yet Included","Included",""
"Government of Taiwan, Government Root Certification Authority (GRCA)","001o000000HshFxAAJ","Government Root Certification Authority - Taiwan","001o000000Hsfp8AAB","Government of Taiwan, Government Root Certification Authority (GRCA)","Root Certificate","","7600295EEFE85B9E1FD624DB76062AAAAE59818A54D2774CD4C0B2C01131E1B3","","false","KPMG","http://grca.nat.gov.tw/download/Audit/GRCA_GCA_XCA_WTCA_Audit_Report_2019.pdf","WebTrust","2019.06.14","2018.04.01","2019.03.31","http://grca.nat.gov.tw/download/Audit/GRCA_GCA_BR_Audit_Report_2019.pdf","WebTrust","2019.06.14","2018.04.01","2019.03.31","","","","","","","","","","","false","http://grca.nat.gov.tw/download/gpki_CP_v2.0.pdf","http://grca.nat.gov.tw/download/GRCA_CPS_v1.5.pdf","2018.08.13","https://valid.gca.nat.gov.tw","https://expired.gca.nat.gov.tw","https://revoked.gca.nat.gov.tw","false","Included","Included",""
"Government of Taiwan, Government Root Certification Authority (GRCA)","001o000000rGWecAAG","Government Root Certification Authority 2 - Taiwan","001o000000Hsfp8AAB","Government of Taiwan, Government Root Certification Authority (GRCA)","Root Certificate","","70B922BFDA0E3F4A342E4EE22D579AE598D071CC5EC9C30F123680340388AEA5","","false","KPMG","http://grca.nat.gov.tw/download/Audit/GRCA_GCA_XCA_WTCA_Audit_Report_2019.pdf","WebTrust","2019.06.14","2018.04.01","2019.03.31","http://grca.nat.gov.tw/download/Audit/GRCA_GCA_BR_Audit_Report_2019.pdf","WebTrust","2019.06.14","2018.04.01","2019.03.31","","","","","","","","","","","false","http://grca.nat.gov.tw/download/gpki_CP_v2.0.pdf","http://grca.nat.gov.tw/download/GRCA_CPS_v1.5.pdf","2018.08.13","https://valid2.gca.nat.gov.tw","https://expired2.gca.nat.gov.tw","https://revoke2.gca.nat.gov.tw","false","Not Yet Included","Included",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000TNZv5AAH","Staat der Nederlanden EV Root CA","001o000000HsfqkAAB","Government of The Netherlands, PKIoverheid (Logius)","Root Certificate","","4D2491414CFE956746EC4CEFA6CF6F72E28A1329432F9D8A907AC4CB5DADC15A","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224596","WebTrust","2019.01.29","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224597","WebTrust","2019.01.29","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224598","WebTrust","2019.01.29","2018.01.01","2018.12.31","","","","","","false","https://logius.nl/english/pkioverheid","https://cps.pkioverheid.nl","2018.12.31","https://roottest-ev.pkioverheid.nl/","https://roottest-ev-expired.pkioverheid.nl/","https://roottest-ev-revoked.pkioverheid.nl/","false","Included","Included",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000HshFjAAJ","Staat der Nederlanden Root CA - G2","001o000000HsfqkAAB","Government of The Netherlands, PKIoverheid (Logius)","Root Certificate","","668C83947DA63B724BECE1743C31A0E6AED0DB8EC5B31BE377BB784F91B6716F","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224596","WebTrust","2019.01.29","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224597","WebTrust","2019.01.29","2018.01.01","2018.12.31","","","","","","","","","","","false","https://logius.nl/english/pkioverheid","https://cps.pkioverheid.nl","2018.12.31","https://roottest-g2.pkioverheid.nl/","https://roottest-g2-expired.pkioverheid.nl/","https://roottest-g2-revoked.pkioverheid.nl/","false","Included","Included",""
"Government of The Netherlands, PKIoverheid (Logius)","001o000000TNZv0AAH","Staat der Nederlanden Root CA - G3","001o000000HsfqkAAB","Government of The Netherlands, PKIoverheid (Logius)","Root Certificate","","3C4FB0B95AB8B30032F432B86F535FE172C185D0FD39865837CF36187FA6F428","","false","KPMG","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224596","WebTrust","2019.01.29","2018.01.01","2018.12.31","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224597","WebTrust","2019.01.29","2018.01.01","2018.12.31","","","","","","","","","","","false","https://logius.nl/english/pkioverheid","https://cps.pkioverheid.nl","2018.12.31","https://roottest-g3.pkioverheid.nl/","https://roottest-g3-expired.pkioverheid.nl/","https://roottest-g3-revoked.pkioverheid.nl/","false","Included","Included",""
"Government of Tunisia, Agence National de Certification Electronique / National Digital Certification Agency (ANCE/NDCA)","001o000000rGWd5AAG","Tunisian Root Certificate Authority - TunRootCA2","001o000000irrzHAAQ","Government of Tunisia, Agence National de Certification Electronique / National Digital Certification Agency (ANCE/NDCA)","Root Certificate","","C795FF8FF20C966688F064A1E091421D3110A3456C17EC2404B998738741F622","","false","LSTI","http://lsti-certification.fr/images/LSTI_1648-154_V10_AAL_ANCE_S.pdf","ETSI EN 319 411","2019.12.03","2018.09.07","2019.09.07","http://lsti-certification.fr/images/LSTI_1648-154_V10_AAL_ANCE_S.pdf","ETSI EN 319 411","2019.12.03","2018.09.07","2019.09.07","","","","","","","","","","","false","http://www.tuntrust.tn/sites/default/files/Ressources/CPCPSof%20theTunisianServerCertificateAuthorityPTCBR%20V10.1.pdf","http://www.tuntrust.tn/sites/default/files/Ressources/CPCPSof%20theTunisianServerCertificateAuthorityPTCBR%20V10.1.pdf","2019.11.15","https://valid-ov.tuntrust.tn","https://expired-ov.tuntrust.tn","https://revoked-ov.tuntrust.tn","false","Not Yet Included","Included",""
"Government of Turkey, Kamu Sertifikasyon Merkezi (Kamu SM)","001o000000rkEk0AAE","TUBITAK Kamu SM SSL Kok Sertifikasi - Surum 1","001o000000Hsfp9AAB","Government of Turkey, Kamu Sertifikasyon Merkezi (Kamu SM)","Root Certificate","","46EDC3689046D53A453FB3104AB80DCAEC658B2660EA1629DD7E867990648716","","false","KIWA CERMET Italia S.p.A","https://bug1262809.bmoattachments.org/attachment.cgi?id=9031394","ETSI EN 319 411","2018.11.16","2017.11.16","2018.11.16","https://bug1262809.bmoattachments.org/attachment.cgi?id=9031394","ETSI EN 319 411","2018.11.16","2017.11.16","2018.11.16","","","","","","","","","","","false","http://depo.kamusm.gov.tr/ilke/KamuSM_CP_En_1.0.0.pdf","http://depo.kamusm.gov.tr/ilke/KamuSM_CPS/KamuSM_CPS_En_3.3.0.pdf","2018.10.24","https://testssl.kamusm.gov.tr/","https://testsslexpired.kamusm.gov.tr/","https://testsslrevoked.kamusm.gov.tr/","false","Included","Included",""
"Government of Uruguay, Agency for E-Government and Information Society (AGESIC)","001o000000rGWbdAAG","Autoridad Certificadora Ra?z Nacional de Uruguay","001o000000HsryoAAB","Government of Uruguay, Agency for E-Government and Information Society (AGESIC)","Root Certificate","","5533A0401F612C688EBCE5BF53F2EC14A734EB178BFAE00E50E85DAE6723078A","","false","KPMG","https://bugzilla.mozilla.org/attachment.cgi?id=8865574","WebTrust","2017.02.14","2015.12.01","2016.12.01","https://bugzilla.mozilla.org/attachment.cgi?id=8865574","WebTrust","2017.02.14","2015.12.01","2016.12.01","","","","","","","","","","","false","http://uce.gub.uy/wps/wcm/connect/pvuce/40c693d9-7ef0-4cb2-a047-936f89929451/Poli?tica+de+Certificacio?n+de+la+Autoridad+Certificadora+Rai?z+de+Uruguay_2.1.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=40c693d9-7ef0-4cb2-a047-936f89929451","http://uce.gub.uy/wps/wcm/connect/pvuce/a1132bfc-cf5b-48ac-932f-ea9759d1ef36/Declaracio%CC%81n+de+Pra%CC%81cticas+de+Certificacio%CC%81n+de+la+Autoridad+Certificadora+Rai%CC%81z+de+Uruguay_v2.1.pdf?MOD=AJPERES","","","","","false","Not Yet Included","Included",""
"Government of Venezuela, Superintendencia de Servicios de Certificaci?n Electr?nica (SUSCERTE)","001o000000rGWgdAAG","Autoridad de Certificacion Raiz del Estado Venezolano","001o000000rGWj3AAG","Government of Venezuela, Superintendencia de Servicios de Certificaci?n Electr?nica (SUSCERTE)","Root Certificate","","0E88EB6EA256E19EF8D3ABD61A24D38DBAD632816DD957294427E4724D81A386","","false","","","WebTrust","2014.11.14","2014.11.14","2014.11.14","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Government of Venezuela, Superintendencia de Servicios de Certificaci?n Electr?nica (SUSCERTE)","001o000000rGWUTAA4","Autoridad de Certificacion Raiz del Estado Venezolano","001o000000rGWj3AAG","Government of Venezuela, Superintendencia de Servicios de Certificaci?n Electr?nica (SUSCERTE)","Root Certificate","","CA7A5E68C53D2C51F72F6B465D3ED753F5903EC7901C8D0F55D868337C81975A","","false","","","WebTrust","2014.11.30","2014.11.30","2014.11.30","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Halcom D.D.","001o000000rGWVVAA4","Halcom CA FO","001o000000rGWkQAAW","HALCOM d.d.","Root Certificate","","5A1B5D6BC65523B40A6DEFFA45B48E4288AE8DD86DD70A5B858D4A5AFFC94F71","","false","SLOVENIAN ACCREDITATION","https://bugzilla.mozilla.org/attachment.cgi?id=8888904","ETSI EN 319 411","2017.06.30","2017.06.30","2017.06.30","https://bugzilla.mozilla.org/attachment.cgi?id=8888904","ETSI EN 319 411","2017.06.30","2017.06.30","2017.06.30","","","","","","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Halcom D.D.","001o000000rGWZhAAO","Halcom Root CA","001o000000rGWkQAAW","HALCOM d.d.","Root Certificate","","8B3FDB151AF759C566143E07C950EDE4F9E8C7CF808453D33BCB78E52A400AF9","","false","","https://bug1383243.bmoattachments.org/attachment.cgi?id=8888904","Equivalent ETSI EN 319 411","2017.06.30","2017.06.30","2017.06.30","https://bug1383243.bmoattachments.org/attachment.cgi?id=8888904","Equivalent ETSI EN 319 411","2017.06.30","2017.06.30","2017.06.30","","","","","","","","","","","false","http://www.halcom.si/faq/admin/index.php?/gateway_main/getAttach/3/20acd60a3e55c4e7faa71c5b3a9c587f/537/Halcom%20Root%20Certificate%20Authority%20v.2.pdf","http://www.halcom.si/uploads/files/CPS_halcom_ca.pdf","2017.01.06","","","","false","Not Yet Included","NotBefore",""
"Halcom D.D.","0011J000019xc88QAA","Halcom Root Certificate Authority","001o000000rGWkQAAW","HALCOM d.d.","Root Certificate","","D7BA3F4FF8AD05633451470DDA3378A3491B90005E5C687D2B68D53647CFDD66","","false","Bureau Veritas","http://www.halcom.si/uploads/files/POTRDILO%20O%20CERTIFICIRANJU%202018%20eIDAS%20-%20HALCOM%20d.d.%20-%20ENG.PDF","Equivalent ETSI EN 319 411","2018.08.08","2017.06.30","2018.06.29","http://www.halcom.si/uploads/files/POTRDILO%20O%20CERTIFICIRANJU%202018%20eIDAS%20-%20HALCOM%20d.d.%20-%20ENG.PDF","Equivalent ETSI EN 319 411","2018.08.08","2017.06.30","2018.06.29","","","","","","","","","","","false","http://www.halcom.si/faq/getAttach/644/AA-01240/Halcom+Root+Certificate+Authority+v.3.pdf","http://www.halcom.si/uploads/files/CPS_halcom_ca.pdf","2018.06.01","https://valid.halcom.si/","https://expired.halcom.si/","https://revoked.halcom.si/","false","Not Yet Included","Included",""
"HARICA","001o000000rGWdeAAG","Hellenic Academic and Research Institutions ECC RootCA 2015","001o000000HsfpAAAR","HARICA","Root Certificate","","44B545AA8A25E65A73CA15DC27FC36D24C1CB9953A066539B11582DC487B4833","","false","QMSCERT","https://repo.harica.gr/documents/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA-text.pdf","ETSI EN 319 411","2019.05.23","2018.03.31","2019.03.29","https://repo.harica.gr/documents/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA-text.pdf","ETSI EN 319 411","2019.05.23","2018.03.31","2019.03.29","https://www.qmscert.com/share/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA.pdf","ETSI EN 319 411","2019.05.23","2019.03.29","2019.03.29","https://www.qmscert.com/share/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA.pdf","ETSI EN 319 411","2019.05.23","2019.03.29","2019.03.29","false","https://repo.harica.gr/documents/CPS-EN.pdf","https://repo.harica.gr/documents/CPS-EN.pdf","2019.03.28","https://haricaeccrootca2015-valid-ev.harica.gr","https://haricaeccrootca2015-expired-ev.harica.gr","https://haricaeccrootca2015-revoked-ev.harica.gr","false","Included","Included",""
"HARICA","001o000000HshF8AAJ","Hellenic Academic and Research Institutions RootCA 2011","001o000000HsfpAAAR","HARICA","Root Certificate","","BC104F15A48BE709DCA542A7E1D4B9DF6F054527E802EAA92D595444258AFE71","","false","QMSCERT","https://repo.harica.gr/documents/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA-text.pdf","ETSI EN 319 411","2019.05.23","2018.03.31","2019.03.29","https://repo.harica.gr/documents/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA-text.pdf","ETSI EN 319 411","2019.05.23","2018.03.31","2019.03.29","https://www.qmscert.com/share/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA.pdf","ETSI EN 319 411","2019.05.23","2019.03.29","2019.03.29","https://www.qmscert.com/share/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA.pdf","ETSI EN 319 411","2019.05.23","2019.03.29","2019.03.29","false","https://repo.harica.gr/documents/CPS-EN.pdf","https://repo.harica.gr/documents/CPS-EN.pdf","2019.03.28","https://haricarootca2011-valid.harica.gr","https://haricarootca2011-expired.harica.gr","https://haricarootca2011-revoked.harica.gr","false","Included","Included",""
"HARICA","001o000000rGWVHAA4","Hellenic Academic and Research Institutions RootCA 2015","001o000000HsfpAAAR","HARICA","Root Certificate","","A040929A02CE53B4ACF4F2FFC6981CE4496F755E6D45FE0B2A692BCD52523F36","","false","QMSCERT","https://repo.harica.gr/documents/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA-text.pdf","ETSI EN 319 411","2019.05.23","2018.03.31","2019.03.29","https://repo.harica.gr/documents/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA-text.pdf","ETSI EN 319 411","2019.05.23","2018.03.31","2019.03.29","https://www.qmscert.com/share/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA.pdf","ETSI EN 319 411","2019.05.23","2019.03.29","2019.03.29","https://www.qmscert.com/share/HARICA-AUDIT_ATTESTATION_W_ANNEX_290617-7-R2-AA.pdf","ETSI EN 319 411","2019.05.23","2019.03.29","2019.03.29","false","https://repo.harica.gr/documents/CPS-EN.pdf","https://repo.harica.gr/documents/CPS-EN.pdf","2019.03.28","https://haricarootca2015-valid-ev.harica.gr","https://haricarootca2015-expired-ev.harica.gr","https://haricarootca2015-revoked-ev.harica.gr","false","Included","Included",""
"IdenTrust Services, LLC","001o000000HshEeAAJ","DST Root CA X3","001o000000HsfpBAAR","IdenTrust Services, LLC","Root Certificate","","0687260331A72403D909F105E69BCF0D32E1BD2493FFC6D9206D11BCD6770739","","false","Schellman & Company, LLC.","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236834","WebTrust","2019.11.04","2018.07.01","2019.06.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236835","WebTrust","2019.11.04","2018.07.01","2019.06.30","","","","","","","","","","","false","https://www.identrust.com/sites/default/files/resources/TrustID_CP_V4.5_Published%209.27.2019.pdf","https://www.identrust.com/sites/default/files/resources/TrustID_CPS_v4.5_Published%209.27.2019.pdf","2019.09.27","https://www.identrustssl.com/","https://expired.identrustssl.com/","https://revoked.identrustssl.com/","false","Included","Included",""
"IdenTrust Services, LLC","001o000000TNZiVAAX","IdenTrust Commercial Root CA 1","001o000000HsfpBAAR","IdenTrust Services, LLC","Root Certificate","","5D56499BE4D2E08BCFCAD08A3E38723D50503BDE706948E42F55603019E528AE","","false","Schellman & Company, LLC.","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236834","WebTrust","2019.11.04","2018.07.01","2019.06.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236835","WebTrust","2019.11.04","2018.07.01","2019.06.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=234359","WebTrust","2019.08.16","2018.07.01","2019.06.30","","","","","","false","https://www.identrust.com/sites/default/files/resources/TrustID_CP_V4.5_Published%209.27.2019.pdf","https://www.identrust.com/sites/default/files/resources/TrustID_CPS_v4.5_Published%209.27.2019.pdf","2019.09.27","https://sha2ssl-trustidvalid.identrustssl.com/","https://sha2ssl-trustidexpired.identrustssl.com/","https://sha2ssl-trustidrevoked.identrustssl.com/","false","Included","Included",""
"IdenTrust Services, LLC","001o000000TNZikAAH","IdenTrust Public Sector Root CA 1","001o000000HsfpBAAR","IdenTrust Services, LLC","Root Certificate","","30D0895A9A448A262091635522D1F52010B5867ACAE12C78EF958FD4F4389F2F","","false","Schellman & Company, LLC.","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236834","WebTrust","2019.11.04","2018.07.01","2019.06.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=236835","WebTrust","2019.11.04","2018.07.01","2019.06.30","","","","","","","","","","","false","https://www.identrust.com/sites/default/files/resources/TrustID_CP_V4.5_Published%209.27.2019.pdf","https://www.identrust.com/sites/default/files/resources/TrustID_CPS_v4.5_Published%209.27.2019.pdf","2019.09.27","https://sha2ssl-acesvalid.identrust.com/","https://sha2ssl-acesexpired.identrust.com/","https://sha2ssl-acesrevoked.identrust.com/","false","Included","Included",""
"Image-X Enterprises Inc","001o000000rGWdZAAW","esignit.org","001o000000rGWk6AAG","Image-X Enterprises Inc","Root Certificate","","C665175BD60ED70A5EEA3344CBE5D1A6936F79BC27A8384E4C734200417C279F","","false","","","WebTrust","2014.11.24","2014.11.24","2014.11.24","","","","","","","","","","","","","","","","false","","","","","","","false","Not Yet Included","NotBefore",""
"Inera AB (SITHS)","001o000000rGWZrAAO","SITHS Root CA v1","001o000000HsrywAAB","Inera AB (SITHS)","Root Certificate","","FC50B26BDC4A8FDF1344CC80157AE13AC671E2706FACFC0605FE34E249EB72D6","","false","Ernst & Young, LLP","https://bugzilla.mozilla.org/attachment.cgi?id=8997791","WebTrust","2018.06.29","2017.04.01","2018.03.31","https://bugzilla.mozilla.org/attachment.cgi?id=8997792","WebTrust","2018.06.29","2017.04.01","2018.03.31","","","","","","","","","","","false","https://bugzilla.mozilla.org/attachment.cgi?id=8997789
And with change redlines:
https://bugzilla.mozilla.org/attachment.cgi?id=8997790","https://repository.trust.telia.com/Portals/0/CPS/Telia%20SITHS%20CA%20v1%20CPS%20v1.3.pdf?ver=2018-08-02-114150-233","2018.08.03","https://type3.valid.siths.se","https://type3.invalid.siths.se","https://type3.revoked.siths.se","false","Not Yet Included","Included",""
"Internet Security Research Group (ISRG)","001o000000x2973AAA","ISRG Root X1","001o000000cbu60AAA","Internet Security Research Group (ISRG)","Root Certificate","","96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6","","false","Schellman & Company, LLC.","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224233","WebTrust","2019.01.08","2017.12.01","2018.11.30","https://www.cpacanada.ca/generichandlers/CPACHandler.ashx?attachmentid=224234","WebTrust","2019.01.08","2017.12.01","2018.11.30","","","","","","","","","","","false","https://letsencrypt.org/documents/isrg-cp-v2.2/","https://letsencrypt.org/documents/isrg-cps-v2.5/","2018.11.14","https://valid-isrgrootx1.letsencrypt.org/","https://expired-isrgrootx1.letsencrypt.org/","https://revoked-isrgrootx1.letsencrypt.org/","false","Included","Included",""
